res_id,res_respuesta,usr_correo,mus_id,preguntas_preg_id,encuesta_enc_cve
683,1,dgarza@example.com,658,3,1
684,4,dgarza@example.com,658,4,1
685,1,dgarza@example.com,658,5,1
686,4,saldanasoledad@example.com,658,1,1
687,1,saldanasoledad@example.com,658,2,1
688,1,saldanasoledad@example.com,658,3,1
689,1,saldanasoledad@example.com,658,4,1
690,2,saldanasoledad@example.com,658,5,1
691,2,gracielacordova@example.net,658,1,1
692,0,gracielacordova@example.net,658,2,1
693,0,gracielacordova@example.net,658,3,1
694,3,gracielacordova@example.net,658,4,1
695,2,gracielacordova@example.net,658,5,1
696,5,ytorres@example.com,658,1,1
697,1,ytorres@example.com,658,2,1
698,0,ytorres@example.com,658,3,1
699,3,ytorres@example.com,658,4,1
700,3,ytorres@example.com,658,5,1
701,3,rodolfo57@example.org,658,1,1
702,1,rodolfo57@example.org,658,2,1
703,0,rodolfo57@example.org,658,3,1
704,2,rodolfo57@example.org,658,4,1
705,2,rodolfo57@example.org,658,5,1
706,3,avilaenrique@example.net,658,1,1
707,1,avilaenrique@example.net,658,2,1
708,1,avilaenrique@example.net,658,3,1
709,2,avilaenrique@example.net,658,4,1
710,3,avilaenrique@example.net,658,5,1
711,3,genaro38@example.org,658,1,1
712,0,genaro38@example.org,658,2,1
713,1,genaro38@example.org,658,3,1
714,3,genaro38@example.org,658,4,1
715,1,genaro38@example.org,658,5,1
716,2,camilonava@example.com,658,1,1
717,1,camilonava@example.com,658,2,1
718,1,camilonava@example.com,658,3,1
719,3,camilonava@example.com,658,4,1
720,2,camilonava@example.com,658,5,1
721,2,maria-josepuga@example.com,658,1,1
722,0,maria-josepuga@example.com,658,2,1
723,0,maria-josepuga@example.com,658,3,1
724,2,maria-josepuga@example.com,658,4,1
725,1,maria-josepuga@example.com,658,5,1
726,5,pcarvajal@example.net,658,1,1
727,1,pcarvajal@example.net,658,2,1
728,0,pcarvajal@example.net,658,3,1
729,2,pcarvajal@example.net,658,4,1
730,3,pcarvajal@example.net,658,5,1
731,3,leonardochavarria@example.org,658,1,1
732,1,leonardochavarria@example.org,658,2,1
733,1,leonardochavarria@example.org,658,3,1
734,3,leonardochavarria@example.org,658,4,1
735,2,leonardochavarria@example.org,658,5,1
736,4,jose-emilio94@example.org,658,1,1
737,1,jose-emilio94@example.org,658,2,1
738,1,jose-emilio94@example.org,658,3,1
739,1,jose-emilio94@example.org,658,4,1
740,1,jose-emilio94@example.org,658,5,1
741,4,gsolorio@example.net,658,1,1
742,1,gsolorio@example.net,658,2,1
743,1,gsolorio@example.net,658,3,1
744,2,gsolorio@example.net,658,4,1
745,1,gsolorio@example.net,658,5,1
746,2,madridserafin@example.net,658,1,1
747,1,madridserafin@example.net,658,2,1
748,0,madridserafin@example.net,658,3,1
749,3,madridserafin@example.net,658,4,1
750,1,madridserafin@example.net,658,5,1
751,5,vmelgar@example.org,658,1,1
752,0,vmelgar@example.org,658,2,1
753,0,vmelgar@example.org,658,3,1
754,4,vmelgar@example.org,658,4,1
755,1,vmelgar@example.org,658,5,1
756,5,ramosdaniela@example.org,658,1,1
757,1,ramosdaniela@example.org,658,2,1
758,1,ramosdaniela@example.org,658,3,1
759,1,ramosdaniela@example.org,658,4,1
760,3,ramosdaniela@example.org,658,5,1
761,2,rosarioulloa@example.org,658,1,1
762,0,rosarioulloa@example.org,658,2,1
763,0,rosarioulloa@example.org,658,3,1
764,1,rosarioulloa@example.org,658,4,1
765,3,rosarioulloa@example.org,658,5,1
766,4,luis-manuelpatino@example.net,658,1,1
767,0,luis-manuelpatino@example.net,658,2,1
768,1,luis-manuelpatino@example.net,658,3,1
769,3,luis-manuelpatino@example.net,658,4,1
770,3,luis-manuelpatino@example.net,658,5,1
771,4,juan-carlos74@example.com,658,1,1
772,1,juan-carlos74@example.com,658,2,1
773,0,juan-carlos74@example.com,658,3,1
774,2,juan-carlos74@example.com,658,4,1
775,3,juan-carlos74@example.com,658,5,1
776,4,lilia68@example.org,658,1,1
777,1,lilia68@example.org,658,2,1
778,1,lilia68@example.org,658,3,1
779,4,lilia68@example.org,658,4,1
780,1,lilia68@example.org,658,5,1
781,2,xmeraz@example.net,658,1,1
782,0,xmeraz@example.net,658,2,1
783,1,xmeraz@example.net,658,3,1
784,3,xmeraz@example.net,658,4,1
785,3,xmeraz@example.net,658,5,1
786,4,yzamora@example.org,658,1,1
787,0,yzamora@example.org,658,2,1
788,1,yzamora@example.org,658,3,1
789,3,yzamora@example.org,658,4,1
790,2,yzamora@example.org,658,5,1
791,2,pinedaaldo@example.com,658,1,1
792,1,pinedaaldo@example.com,658,2,1
793,0,pinedaaldo@example.com,658,3,1
794,1,pinedaaldo@example.com,658,4,1
795,1,pinedaaldo@example.com,658,5,1
796,2,gbriseno@example.net,658,1,1
797,1,gbriseno@example.net,658,2,1
798,0,gbriseno@example.net,658,3,1
799,3,gbriseno@example.net,658,4,1
800,3,gbriseno@example.net,658,5,1
801,2,ttoro@example.com,658,1,1
802,1,ttoro@example.com,658,2,1
803,0,ttoro@example.com,658,3,1
804,3,ttoro@example.com,658,4,1
805,2,ttoro@example.com,658,5,1
806,5,carrillodaniel@example.net,658,1,1
807,1,carrillodaniel@example.net,658,2,1
808,1,carrillodaniel@example.net,658,3,1
809,2,carrillodaniel@example.net,658,4,1
810,2,carrillodaniel@example.net,658,5,1
811,4,frida66@example.net,658,1,1
812,0,frida66@example.net,658,2,1
813,1,frida66@example.net,658,3,1
814,2,frida66@example.net,658,4,1
815,2,frida66@example.net,658,5,1
816,4,leonor86@example.com,658,1,1
817,0,leonor86@example.com,658,2,1
818,1,leonor86@example.com,658,3,1
819,2,leonor86@example.com,658,4,1
820,2,leonor86@example.com,658,5,1
821,3,villegasvictor@example.org,658,1,1
822,0,villegasvictor@example.org,658,2,1
823,0,villegasvictor@example.org,658,3,1
824,4,villegasvictor@example.org,658,4,1
825,1,villegasvictor@example.org,658,5,1
826,5,armando38@example.net,658,1,1
827,1,armando38@example.net,658,2,1
828,1,armando38@example.net,658,3,1
829,4,armando38@example.net,658,4,1
830,2,armando38@example.net,658,5,1
831,4,omar70@example.com,658,1,1
832,0,omar70@example.com,658,2,1
833,1,omar70@example.com,658,3,1
834,1,omar70@example.com,658,4,1
835,1,omar70@example.com,658,5,1
836,2,aangulo@example.com,658,1,1
837,0,aangulo@example.com,658,2,1
838,1,aangulo@example.com,658,3,1
839,2,aangulo@example.com,658,4,1
840,3,aangulo@example.com,658,5,1
841,5,mgastelum@example.net,658,1,1
842,1,mgastelum@example.net,658,2,1
843,1,mgastelum@example.net,658,3,1
844,4,mgastelum@example.net,658,4,1
845,2,mgastelum@example.net,658,5,1
846,4,lalonso@example.com,658,1,1
847,0,lalonso@example.com,658,2,1
848,0,lalonso@example.com,658,3,1
849,4,lalonso@example.com,658,4,1
850,1,lalonso@example.com,658,5,1
851,5,holguinasuncion@example.com,658,1,1
852,0,holguinasuncion@example.com,658,2,1
853,1,holguinasuncion@example.com,658,3,1
854,4,holguinasuncion@example.com,658,4,1
855,1,holguinasuncion@example.com,658,5,1
856,4,raquel03@example.org,658,1,1
857,1,raquel03@example.org,658,2,1
858,1,raquel03@example.org,658,3,1
859,3,raquel03@example.org,658,4,1
860,3,raquel03@example.org,658,5,1
861,2,rodolfo82@example.org,658,1,1
862,1,rodolfo82@example.org,658,2,1
863,0,rodolfo82@example.org,658,3,1
864,1,rodolfo82@example.org,658,4,1
865,2,rodolfo82@example.org,658,5,1
866,5,mariano37@example.com,658,1,1
867,0,mariano37@example.com,658,2,1
868,0,mariano37@example.com,658,3,1
869,1,mariano37@example.com,658,4,1
870,1,mariano37@example.com,658,5,1
871,2,cesarbatista@example.net,658,1,1
872,0,cesarbatista@example.net,658,2,1
873,0,cesarbatista@example.net,658,3,1
874,4,cesarbatista@example.net,658,4,1
875,1,cesarbatista@example.net,658,5,1
876,5,vergaraadalberto@example.org,658,1,1
877,1,vergaraadalberto@example.org,658,2,1
878,0,vergaraadalberto@example.org,658,3,1
879,4,vergaraadalberto@example.org,658,4,1
880,3,vergaraadalberto@example.org,658,5,1
881,5,tsosa@example.net,658,1,1
882,0,tsosa@example.net,658,2,1
883,1,tsosa@example.net,658,3,1
884,3,tsosa@example.net,658,4,1
885,1,tsosa@example.net,658,5,1
886,5,centenodiego@example.net,658,1,1
887,0,centenodiego@example.net,658,2,1
888,1,centenodiego@example.net,658,3,1
889,4,centenodiego@example.net,658,4,1
890,2,centenodiego@example.net,658,5,1
891,5,emilia50@example.net,658,1,1
892,0,emilia50@example.net,658,2,1
893,0,emilia50@example.net,658,3,1
894,1,emilia50@example.net,658,4,1
895,3,emilia50@example.net,658,5,1
896,5,mamador@example.com,658,1,1
897,0,mamador@example.com,658,2,1
898,1,mamador@example.com,658,3,1
899,4,mamador@example.com,658,4,1
900,3,mamador@example.com,658,5,1
901,3,tomas41@example.net,658,1,1
902,1,tomas41@example.net,658,2,1
903,1,tomas41@example.net,658,3,1
904,4,tomas41@example.net,658,4,1
905,2,tomas41@example.net,658,5,1
906,4,luis-manuel57@example.com,658,1,1
907,0,luis-manuel57@example.com,658,2,1
908,0,luis-manuel57@example.com,658,3,1
909,1,luis-manuel57@example.com,658,4,1
910,3,luis-manuel57@example.com,658,5,1
911,2,karinaquesada@example.org,658,1,1
912,1,karinaquesada@example.org,658,2,1
913,0,karinaquesada@example.org,658,3,1
914,1,karinaquesada@example.org,658,4,1
915,2,karinaquesada@example.org,658,5,1
916,4,luis-miguel95@example.org,658,1,1
917,1,luis-miguel95@example.org,658,2,1
918,0,luis-miguel95@example.org,658,3,1
919,2,luis-miguel95@example.org,658,4,1
920,2,luis-miguel95@example.org,658,5,1
921,2,menapilar@example.net,658,1,1
922,0,menapilar@example.net,658,2,1
923,0,menapilar@example.net,658,3,1
924,4,menapilar@example.net,658,4,1
925,2,menapilar@example.net,658,5,1
926,5,rebeca85@example.org,658,1,1
927,1,rebeca85@example.org,658,2,1
928,0,rebeca85@example.org,658,3,1
929,4,rebeca85@example.org,658,4,1
930,2,rebeca85@example.org,658,5,1
931,2,itzelcepeda@example.net,658,1,1
932,1,itzelcepeda@example.net,658,2,1
933,0,itzelcepeda@example.net,658,3,1
934,2,itzelcepeda@example.net,658,4,1
935,1,itzelcepeda@example.net,658,5,1
936,3,wjurado@example.com,658,1,1
937,0,wjurado@example.com,658,2,1
938,0,wjurado@example.com,658,3,1
939,3,wjurado@example.com,658,4,1
940,2,wjurado@example.com,658,5,1
941,4,oalmonte@example.org,658,1,1
942,1,oalmonte@example.org,658,2,1
943,0,oalmonte@example.org,658,3,1
944,3,oalmonte@example.org,658,4,1
945,2,oalmonte@example.org,658,5,1
946,3,pchavarria@example.com,658,1,1
947,1,pchavarria@example.com,658,2,1
948,0,pchavarria@example.com,658,3,1
949,3,pchavarria@example.com,658,4,1
950,1,pchavarria@example.com,658,5,1
951,2,tvillagomez@example.net,658,1,1
952,1,tvillagomez@example.net,658,2,1
953,0,tvillagomez@example.net,658,3,1
954,4,tvillagomez@example.net,658,4,1
955,3,tvillagomez@example.net,658,5,1
956,2,helenaestrada@example.com,658,1,1
957,0,helenaestrada@example.com,658,2,1
958,0,helenaestrada@example.com,658,3,1
959,4,helenaestrada@example.com,658,4,1
960,3,helenaestrada@example.com,658,5,1
961,3,delia78@example.com,658,1,1
962,0,delia78@example.com,658,2,1
963,0,delia78@example.com,658,3,1
964,3,delia78@example.com,658,4,1
965,2,delia78@example.com,658,5,1
966,5,isabelrosales@example.com,658,1,1
967,1,isabelrosales@example.com,658,2,1
968,0,isabelrosales@example.com,658,3,1
969,2,isabelrosales@example.com,658,4,1
970,2,isabelrosales@example.com,658,5,1
971,5,ffonseca@example.net,658,1,1
972,0,ffonseca@example.net,658,2,1
973,0,ffonseca@example.net,658,3,1
974,2,ffonseca@example.net,658,4,1
975,3,ffonseca@example.net,658,5,1
976,4,raulrosas@example.org,658,1,1
977,1,raulrosas@example.org,658,2,1
978,1,raulrosas@example.org,658,3,1
979,3,raulrosas@example.org,658,4,1
980,2,raulrosas@example.org,658,5,1
981,4,psaldivar@example.com,658,1,1
982,0,psaldivar@example.com,658,2,1
983,0,psaldivar@example.com,658,3,1
984,4,psaldivar@example.com,658,4,1
985,1,psaldivar@example.com,658,5,1
986,5,jose-mariacollado@example.net,658,1,1
987,1,jose-mariacollado@example.net,658,2,1
988,1,jose-mariacollado@example.net,658,3,1
989,2,jose-mariacollado@example.net,658,4,1
990,1,jose-mariacollado@example.net,658,5,1
991,3,regaladomaximiliano@example.com,658,1,1
992,1,regaladomaximiliano@example.com,658,2,1
993,0,regaladomaximiliano@example.com,658,3,1
994,4,regaladomaximiliano@example.com,658,4,1
995,2,regaladomaximiliano@example.com,658,5,1
996,5,luisaalcantar@example.com,658,1,1
997,0,luisaalcantar@example.com,658,2,1
998,0,luisaalcantar@example.com,658,3,1
999,1,luisaalcantar@example.com,658,4,1
1000,1,luisaalcantar@example.com,658,5,1
1001,3,modesto43@example.org,1106,1,1
1002,1,modesto43@example.org,1106,2,1
1003,1,modesto43@example.org,1106,3,1
1004,2,modesto43@example.org,1106,4,1
1005,3,modesto43@example.org,1106,5,1
1006,4,teresa91@example.org,1106,1,1
1007,0,teresa91@example.org,1106,2,1
1008,0,teresa91@example.org,1106,3,1
1009,3,teresa91@example.org,1106,4,1
1010,2,teresa91@example.org,1106,5,1
1011,3,aracelide-leon@example.org,1106,1,1
1012,1,aracelide-leon@example.org,1106,2,1
1013,1,aracelide-leon@example.org,1106,3,1
1014,2,aracelide-leon@example.org,1106,4,1
1015,2,aracelide-leon@example.org,1106,5,1
1016,4,oscarbetancourt@example.com,1106,1,1
1017,0,oscarbetancourt@example.com,1106,2,1
1018,0,oscarbetancourt@example.com,1106,3,1
1019,1,oscarbetancourt@example.com,1106,4,1
1020,1,oscarbetancourt@example.com,1106,5,1
1021,5,normavillareal@example.net,1106,1,1
1022,1,normavillareal@example.net,1106,2,1
1023,0,normavillareal@example.net,1106,3,1
1024,4,normavillareal@example.net,1106,4,1
1025,2,normavillareal@example.net,1106,5,1
1026,5,roybalestela@example.net,1106,1,1
1027,1,roybalestela@example.net,1106,2,1
1028,0,roybalestela@example.net,1106,3,1
1029,2,roybalestela@example.net,1106,4,1
1030,1,roybalestela@example.net,1106,5,1
1031,5,ysamaniego@example.org,1106,1,1
1032,1,ysamaniego@example.org,1106,2,1
1033,0,ysamaniego@example.org,1106,3,1
1034,4,ysamaniego@example.org,1106,4,1
1035,2,ysamaniego@example.org,1106,5,1
1036,4,adelaroybal@example.com,1106,1,1
1037,0,adelaroybal@example.com,1106,2,1
1038,0,adelaroybal@example.com,1106,3,1
1039,3,adelaroybal@example.com,1106,4,1
1040,1,adelaroybal@example.com,1106,5,1
1041,4,gmadera@example.org,1106,1,1
1042,0,gmadera@example.org,1106,2,1
1043,0,gmadera@example.org,1106,3,1
1044,2,gmadera@example.org,1106,4,1
1045,1,gmadera@example.org,1106,5,1
1046,5,irosas@example.com,1106,1,1
1047,0,irosas@example.com,1106,2,1
1048,1,irosas@example.com,1106,3,1
1049,3,irosas@example.com,1106,4,1
1050,3,irosas@example.com,1106,5,1
1051,4,esther14@example.com,1106,1,1
1052,0,esther14@example.com,1106,2,1
1053,0,esther14@example.com,1106,3,1
1054,1,esther14@example.com,1106,4,1
1055,2,esther14@example.com,1106,5,1
1056,2,paola60@example.org,1106,1,1
1057,0,paola60@example.org,1106,2,1
1058,0,paola60@example.org,1106,3,1
1059,4,paola60@example.org,1106,4,1
1060,1,paola60@example.org,1106,5,1
1061,4,lorenzopuente@example.org,1106,1,1
1062,0,lorenzopuente@example.org,1106,2,1
1063,1,lorenzopuente@example.org,1106,3,1
1064,1,lorenzopuente@example.org,1106,4,1
1065,2,lorenzopuente@example.org,1106,5,1
1066,3,ccandelaria@example.org,1106,1,1
1067,1,ccandelaria@example.org,1106,2,1
1068,1,ccandelaria@example.org,1106,3,1
1069,4,ccandelaria@example.org,1106,4,1
1070,1,ccandelaria@example.org,1106,5,1
1071,2,ecalderon@example.net,1106,1,1
1072,1,ecalderon@example.net,1106,2,1
1073,0,ecalderon@example.net,1106,3,1
1074,3,ecalderon@example.net,1106,4,1
1075,1,ecalderon@example.net,1106,5,1
1076,3,qapodaca@example.org,1106,1,1
1077,0,qapodaca@example.org,1106,2,1
1078,1,qapodaca@example.org,1106,3,1
1079,2,qapodaca@example.org,1106,4,1
1080,1,qapodaca@example.org,1106,5,1
1081,2,valejandro@example.org,1106,1,1
1082,1,valejandro@example.org,1106,2,1
1083,1,valejandro@example.org,1106,3,1
1084,4,valejandro@example.org,1106,4,1
1085,3,valejandro@example.org,1106,5,1
1086,5,esteban04@example.net,1106,1,1
1087,1,esteban04@example.net,1106,2,1
1088,0,esteban04@example.net,1106,3,1
1089,4,esteban04@example.net,1106,4,1
1090,2,esteban04@example.net,1106,5,1
1091,5,granadoesparta@example.net,1106,1,1
1092,1,granadoesparta@example.net,1106,2,1
1093,1,granadoesparta@example.net,1106,3,1
1094,2,granadoesparta@example.net,1106,4,1
1095,2,granadoesparta@example.net,1106,5,1
1096,5,del-rioabigail@example.org,1106,1,1
1097,1,del-rioabigail@example.org,1106,2,1
1098,0,del-rioabigail@example.org,1106,3,1
1099,2,del-rioabigail@example.org,1106,4,1
1100,1,del-rioabigail@example.org,1106,5,1
1101,5,jgalarza@example.net,1106,1,1
1102,1,jgalarza@example.net,1106,2,1
1103,1,jgalarza@example.net,1106,3,1
1104,4,jgalarza@example.net,1106,4,1
1105,1,jgalarza@example.net,1106,5,1
1106,4,qcolunga@example.com,1106,1,1
1107,0,qcolunga@example.com,1106,2,1
1108,1,qcolunga@example.com,1106,3,1
1109,3,qcolunga@example.com,1106,4,1
1110,1,qcolunga@example.com,1106,5,1
1111,4,joaquinleon@example.net,1106,1,1
1112,1,joaquinleon@example.net,1106,2,1
1113,0,joaquinleon@example.net,1106,3,1
1114,2,joaquinleon@example.net,1106,4,1
1115,1,joaquinleon@example.net,1106,5,1
1116,2,olivia36@example.org,1106,1,1
1117,1,olivia36@example.org,1106,2,1
1118,1,olivia36@example.org,1106,3,1
1119,2,olivia36@example.org,1106,4,1
1120,2,olivia36@example.org,1106,5,1
1121,2,eloy78@example.net,1106,1,1
1122,1,eloy78@example.net,1106,2,1
1123,1,eloy78@example.net,1106,3,1
1124,4,eloy78@example.net,1106,4,1
1125,3,eloy78@example.net,1106,5,1
1126,2,ivancasanova@example.com,1106,1,1
1127,0,ivancasanova@example.com,1106,2,1
1128,0,ivancasanova@example.com,1106,3,1
1129,4,ivancasanova@example.com,1106,4,1
1130,1,ivancasanova@example.com,1106,5,1
1131,3,anel09@example.com,1106,1,1
1132,1,anel09@example.com,1106,2,1
1133,1,anel09@example.com,1106,3,1
1134,3,anel09@example.com,1106,4,1
1135,1,anel09@example.com,1106,5,1
1136,4,caballerojulio@example.com,1106,1,1
1137,1,caballerojulio@example.com,1106,2,1
1138,1,caballerojulio@example.com,1106,3,1
1139,4,caballerojulio@example.com,1106,4,1
1140,2,caballerojulio@example.com,1106,5,1
1141,4,rufinodelgadillo@example.com,1106,1,1
1142,1,rufinodelgadillo@example.com,1106,2,1
1143,1,rufinodelgadillo@example.com,1106,3,1
1144,3,rufinodelgadillo@example.com,1106,4,1
1145,1,rufinodelgadillo@example.com,1106,5,1
1146,3,dulce55@example.com,1106,1,1
1147,1,dulce55@example.com,1106,2,1
1148,0,dulce55@example.com,1106,3,1
1149,4,dulce55@example.com,1106,4,1
1150,3,dulce55@example.com,1106,5,1
1151,5,iglesiashoracio@example.net,1106,1,1
1152,0,iglesiashoracio@example.net,1106,2,1
1153,0,iglesiashoracio@example.net,1106,3,1
1154,2,iglesiashoracio@example.net,1106,4,1
1155,3,iglesiashoracio@example.net,1106,5,1
1156,5,acordero@example.com,1106,1,1
1157,1,acordero@example.com,1106,2,1
1158,1,acordero@example.com,1106,3,1
1159,4,acordero@example.com,1106,4,1
1160,3,acordero@example.com,1106,5,1
1161,4,sonia28@example.com,1106,1,1
1162,1,sonia28@example.com,1106,2,1
1163,1,sonia28@example.com,1106,3,1
1164,1,sonia28@example.com,1106,4,1
1165,3,sonia28@example.com,1106,5,1
1166,3,fidel14@example.com,1106,1,1
1167,1,fidel14@example.com,1106,2,1
1168,1,fidel14@example.com,1106,3,1
1169,3,fidel14@example.com,1106,4,1
1170,3,fidel14@example.com,1106,5,1
1171,3,rubyesparza@example.com,1106,1,1
1172,0,rubyesparza@example.com,1106,2,1
1173,0,rubyesparza@example.com,1106,3,1
1174,4,rubyesparza@example.com,1106,4,1
1175,1,rubyesparza@example.com,1106,5,1
1176,4,javier96@example.org,1106,1,1
1177,0,javier96@example.org,1106,2,1
1178,0,javier96@example.org,1106,3,1
1179,1,javier96@example.org,1106,4,1
1180,3,javier96@example.org,1106,5,1
1181,5,dgarza@example.com,1106,1,1
1182,1,dgarza@example.com,1106,2,1
1183,0,dgarza@example.com,1106,3,1
1184,4,dgarza@example.com,1106,4,1
1185,2,dgarza@example.com,1106,5,1
1186,4,saldanasoledad@example.com,1106,1,1
1187,0,saldanasoledad@example.com,1106,2,1
1188,0,saldanasoledad@example.com,1106,3,1
1189,4,saldanasoledad@example.com,1106,4,1
1190,3,saldanasoledad@example.com,1106,5,1
1191,3,gracielacordova@example.net,1106,1,1
1192,0,gracielacordova@example.net,1106,2,1
1193,1,gracielacordova@example.net,1106,3,1
1194,4,gracielacordova@example.net,1106,4,1
1195,1,gracielacordova@example.net,1106,5,1
1196,4,ytorres@example.com,1106,1,1
1197,1,ytorres@example.com,1106,2,1
1198,0,ytorres@example.com,1106,3,1
1199,2,ytorres@example.com,1106,4,1
1200,2,ytorres@example.com,1106,5,1
1201,4,rodolfo57@example.org,1106,1,1
